# ========================================================
# RESULTADOS DE AJUSTE ELIPSOMÉTRICO (AUTORANGE + TMM)
# ========================================================
# Archivo de origen: Al2O3_nanotubes.8-med1.txt
# Espesores óptimos (nm): [np.float64(42.0776645249414), np.float64(904.9481874976871)]
# Error mínimo (Chi2 Red / MSE): 1.891272e-01
# Parámetros de dispersión optimizados:
#   Capa 'Al2O3_nanotube': {'model': 'bruggeman_EMA', 'linked_to': 'Al2O3', 'f_air': 0.6908546104937516, 'f_optimized': True}
#   Capa 'Al2O3': {'model': 'cauchy', 'A': 1.64825619343925, 'B': -6.292636942714054, 'C': -2.627949642401626}
# ========================================================
# Wavelength_nm	Is_exp	Is_fit	Ic_exp	Ic_fit	Psi_exp_deg	Psi_fit_deg	Delta_exp_deg	Delta_fit_deg
751.8373	0.770864	-0.156967	0.027606	-0.311334	25.2380	10.2029	87.9490	-153.2439
751.4018	0.771381	-0.151055	0.028043	-0.312699	25.2620	10.1603	87.9180	-154.2162
750.9662	0.771779	-0.145127	0.028084	-0.314030	25.2800	10.1197	87.9160	-155.1962
750.5306	0.772115	-0.139184	0.028015	-0.315327	25.2950	10.0811	87.9220	-156.1835
750.0948	0.772525	-0.133224	0.028300	-0.316591	25.3140	10.0445	87.9020	-157.1783
749.6589	0.772925	-0.127248	0.028274	-0.317820	25.3320	10.0100	87.9050	-158.1800
749.2230	0.773190	-0.121258	0.028298	-0.319015	25.3440	9.9775	87.9040	-159.1881
748.7869	0.773476	-0.115252	0.028349	-0.320175	25.3570	9.9472	87.9010	-160.2028
748.3508	0.773932	-0.109233	0.028568	-0.321300	25.3780	9.9190	87.8860	-161.2233
747.9146	0.774292	-0.103201	0.028378	-0.322390	25.3940	9.8929	87.9010	-162.2495
747.4782	0.774632	-0.097154	0.028147	-0.323444	25.4090	9.8690	87.9190	-163.2812
747.0417	0.774984	-0.091094	0.028174	-0.324463	25.4250	9.8474	87.9180	-164.3178
746.6052	0.775331	-0.085013	0.028322	-0.325460	25.4410	9.8282	87.9080	-165.3609
746.1686	0.775805	-0.078920	0.028610	-0.326422	25.4630	9.8114	87.8880	-166.4082
745.7319	0.776322	-0.072814	0.028914	-0.327349	25.4870	9.7969	87.8670	-167.4595
745.2950	0.776758	-0.066696	0.029012	-0.328239	25.5070	9.7847	87.8610	-168.5143
744.8582	0.777230	-0.060569	0.029315	-0.329093	25.5290	9.7747	87.8400	-169.5715
744.4211	0.777560	-0.054430	0.029300	-0.329910	25.5440	9.7671	87.8420	-170.6316
743.9841	0.777847	-0.048283	0.029243	-0.330690	25.5570	9.7618	87.8470	-171.6931
743.5468	0.778299	-0.042124	0.029478	-0.331433	25.5780	9.7589	87.8310	-172.7567
743.1096	0.778606	-0.035960	0.029462	-0.332138	25.5920	9.7583	87.8330	-173.8208
742.6722	0.778877	-0.029786	0.029227	-0.332806	25.6040	9.7600	87.8510	-174.8857
742.2347	0.779120	-0.023604	0.029182	-0.333436	25.6150	9.7641	87.8550	-175.9508
741.7971	0.779459	-0.017414	0.029467	-0.334029	25.6310	9.7705	87.8350	-177.0156
741.3594	0.779654	-0.011218	0.029515	-0.334583	25.6400	9.7793	87.8320	-178.0796
740.9216	0.779897	-0.005016	0.029429	-0.335099	25.6510	9.7904	87.8390	-179.1424
740.4838	0.780204	0.001190	0.029400	-0.335577	25.6650	9.8039	87.8420	179.7968
740.0458	0.780410	0.007403	0.029148	-0.336017	25.6740	9.8197	87.8610	178.7378
739.6077	0.780613	0.013621	0.028965	-0.336418	25.6830	9.8378	87.8750	177.6815
739.1696	0.780896	0.019841	0.028975	-0.336781	25.6960	9.8582	87.8750	176.6283
738.7313	0.781141	0.026067	0.028834	-0.337105	25.7070	9.8809	87.8860	175.5784
738.2930	0.781441	0.032294	0.028955	-0.337391	25.7210	9.9059	87.8780	174.5325
737.8545	0.781659	0.038521	0.028963	-0.337630	25.7310	9.9330	87.8780	173.4911
737.4160	0.782051	0.044740	0.028950	-0.337815	25.7490	9.9617	87.8800	172.4557
736.9773	0.782355	0.050962	0.028961	-0.337961	25.7630	9.9927	87.8800	171.4248
736.5386	0.782640	0.057183	0.028876	-0.338069	25.7760	10.0259	87.8870	170.3995
736.0997	0.782926	0.063406	0.028791	-0.338138	25.7890	10.0613	87.8940	169.3795
735.6608	0.783255	0.069627	0.028693	-0.338168	25.8040	10.0989	87.9020	168.3657
735.2218	0.783518	0.075847	0.028621	-0.338159	25.8160	10.1386	87.9080	167.3581
734.7827	0.783659	0.082066	0.028311	-0.338112	25.8220	10.1803	87.9310	166.3571
734.3434	0.783871	0.088285	0.028428	-0.338026	25.8320	10.2242	87.9230	165.3626
733.9041	0.784192	0.094499	0.028536	-0.337901	25.8470	10.2702	87.9160	164.3756
733.4647	0.784260	0.100710	0.028470	-0.337737	25.8500	10.3181	87.9210	163.3959
733.0252	0.784397	0.106918	0.028255	-0.337535	25.8560	10.3680	87.9370	162.4237
732.5856	0.784822	0.113122	0.028490	-0.337294	25.8760	10.4200	87.9210	161.4595
732.1459	0.785039	0.119322	0.028457	-0.337014	25.8860	10.4738	87.9240	160.5032
731.7061	0.785167	0.125516	0.028489	-0.336695	25.8920	10.5295	87.9220	159.5552
731.2662	0.785370	0.131704	0.028277	-0.336338	25.9010	10.5871	87.9380	158.6155
730.8262	0.785545	0.137887	0.028214	-0.335943	25.9090	10.6466	87.9430	157.6844
730.3861	0.785685	0.144063	0.027904	-0.335509	25.9150	10.7078	87.9660	156.7620
729.9459	0.785941	0.150232	0.027981	-0.335038	25.9270	10.7708	87.9610	155.8484
729.5057	0.786134	0.156396	0.028016	-0.334535	25.9360	10.8358	87.9590	154.9439
729.0653	0.786553	0.162553	0.028374	-0.333994	25.9560	10.9025	87.9340	154.0481
728.6248	0.786641	0.168710	0.028309	-0.333430	25.9600	10.9715	87.9390	153.1613
728.1843	0.786774	0.174859	0.028203	-0.332831	25.9660	11.0421	87.9470	152.2840
727.7436	0.786992	0.181000	0.028129	-0.332194	25.9760	11.1143	87.9530	151.4157
727.3028	0.787147	0.187130	0.028024	-0.331518	25.9830	11.1881	87.9610	150.5568
726.8619	0.787505	0.193250	0.028230	-0.330805	26.0000	11.2634	87.9470	149.7073
726.4210	0.787657	0.199357	0.028180	-0.330054	26.0070	11.3402	87.9510	148.8674
725.9799	0.787978	0.205454	0.028233	-0.329265	26.0220	11.4184	87.9480	148.0368
725.5388	0.788292	0.211538	0.028437	-0.328439	26.0370	11.4980	87.9340	147.2157
725.0975	0.788690	0.217610	0.028727	-0.327576	26.0560	11.5790	87.9140	146.4038
724.6561	0.789030	0.223669	0.028808	-0.326675	26.0720	11.6614	87.9090	145.6012
724.2147	0.789182	0.229713	0.028759	-0.325738	26.0790	11.7450	87.9130	144.8082
723.7732	0.789377	0.235742	0.028697	-0.324764	26.0880	11.8299	87.9180	144.0245
723.3315	0.789595	0.241759	0.028594	-0.323753	26.0980	11.9161	87.9260	143.2498
722.8898	0.789884	0.247759	0.028867	-0.322705	26.1120	12.0034	87.9070	142.4845
722.4479	0.790181	0.253745	0.028947	-0.321622	26.1260	12.0920	87.9020	141.7282
722.0060	0.790413	0.259713	0.029025	-0.320502	26.1370	12.1816	87.8970	140.9811
721.5640	0.790868	0.265665	0.029442	-0.319347	26.1590	12.2724	87.8680	140.2430
721.1218	0.791143	0.271601	0.029494	-0.318156	26.1720	12.3642	87.8650	139.5136
720.6796	0.791399	0.277508	0.029503	-0.316920	26.1840	12.4567	87.8650	138.7932
720.2373	0.791693	0.283395	0.029611	-0.315644	26.1980	12.5499	87.8580	138.0816
719.7949	0.791870	0.289261	0.029438	-0.314332	26.2060	12.6441	87.8710	137.3785
719.3524	0.792186	0.295106	0.029547	-0.312984	26.2210	12.7392	87.8640	136.6840
718.9097	0.792438	0.300934	0.029625	-0.311602	26.2330	12.8352	87.8590	135.9978
718.4670	0.792731	0.306740	0.029775	-0.310186	26.2470	12.9321	87.8490	135.3201
718.0242	0.793269	0.312526	0.030155	-0.308737	26.2730	13.0299	87.8230	134.6506
717.5813	0.793621	0.318292	0.030377	-0.307255	26.2900	13.1285	87.8080	133.9892
717.1383	0.793998	0.324036	0.030516	-0.305739	26.3080	13.2279	87.7990	133.3359
716.6952	0.794330	0.329759	0.030696	-0.304191	26.3240	13.3281	87.7870	132.6905
716.2520	0.794705	0.335460	0.030877	-0.302611	26.3420	13.4290	87.7750	132.0529
715.8087	0.795089	0.341139	0.031336	-0.300999	26.3610	13.5307	87.7430	131.4230
715.3653	0.795502	0.346796	0.031589	-0.299355	26.3810	13.6332	87.7260	130.8008
714.9218	0.795801	0.352429	0.031517	-0.297679	26.3950	13.7363	87.7320	130.1861
714.4782	0.796173	0.358039	0.031713	-0.295972	26.4130	13.8400	87.7190	129.5788
714.0345	0.796620	0.363625	0.032149	-0.294235	26.4350	13.9444	87.6890	128.9788
713.5907	0.796971	0.369188	0.032330	-0.292467	26.4520	14.0495	87.6770	128.3860
713.1469	0.797358	0.374724	0.032652	-0.290670	26.4710	14.1551	87.6550	127.8004
712.7028	0.797683	0.380247	0.032931	-0.288855	26.4870	14.2618	87.6360	127.2221
712.2588	0.798135	0.385747	0.033173	-0.287018	26.5090	14.3692	87.6200	126.6513
711.8146	0.798525	0.391227	0.033412	-0.285156	26.5280	14.4774	87.6040	126.0874
711.3703	0.798952	0.396686	0.033737	-0.283273	26.5490	14.5864	87.5820	125.5306
710.9259	0.799415	0.402119	0.034176	-0.281361	26.5720	14.6959	87.5520	124.9803
710.4814	0.799740	0.407526	0.034428	-0.279421	26.5880	14.8058	87.5350	124.4365
710.0369	0.800169	0.412906	0.034670	-0.277453	26.6090	14.9162	87.5190	123.8992
709.5922	0.800555	0.418259	0.034925	-0.275457	26.6280	15.0270	87.5020	123.3681
709.1474	0.801005	0.423586	0.035141	-0.273433	26.6500	15.1382	87.4880	122.8431
708.7026	0.801391	0.428883	0.035382	-0.271383	26.6690	15.2498	87.4720	122.3243
708.2576	0.801840	0.434155	0.035612	-0.269306	26.6910	15.3618	87.4570	121.8114
707.8125	0.802169	0.439398	0.035711	-0.267203	26.7070	15.4742	87.4510	121.3043
707.3674	0.802633	0.444612	0.036040	-0.265075	26.7300	15.5868	87.4290	120.8032
706.9221	0.803078	0.449798	0.036313	-0.262921	26.7520	15.6998	87.4110	120.3076
706.4767	0.803520	0.454956	0.036628	-0.260742	26.7740	15.8131	87.3900	119.8176
706.0313	0.803955	0.460083	0.037098	-0.258538	26.7960	15.9267	87.3580	119.3333
705.5857	0.804441	0.465183	0.037346	-0.256310	26.8200	16.0406	87.3420	118.8543
705.1401	0.804890	0.470251	0.037507	-0.254059	26.8420	16.1548	87.3320	118.3807
704.6943	0.805377	0.475291	0.037699	-0.251781	26.8660	16.2691	87.3200	117.9120
704.2484	0.805759	0.480299	0.037928	-0.249477	26.8850	16.3836	87.3050	117.4483
703.8025	0.806142	0.485276	0.038115	-0.247150	26.9040	16.4983	87.2930	116.9897
703.3564	0.806595	0.490222	0.038574	-0.244797	26.9270	16.6131	87.2620	116.5357
702.9103	0.807098	0.495137	0.038824	-0.242424	26.9520	16.7281	87.2460	116.0868
702.4641	0.807633	0.500022	0.039246	-0.240029	26.9790	16.8433	87.2180	115.6427
702.0177	0.808112	0.504876	0.039537	-0.237613	27.0030	16.9587	87.1990	115.2033
701.5712	0.808591	0.509700	0.039815	-0.235176	27.0270	17.0742	87.1810	114.7687
701.1247	0.809093	0.514491	0.040038	-0.232720	27.0520	17.1899	87.1670	114.3387
700.6780	0.809615	0.519252	0.040248	-0.230244	27.0780	17.3058	87.1540	113.9132
700.2313	0.810056	0.523980	0.040426	-0.227750	27.1000	17.4217	87.1430	113.4924
699.7844	0.810493	0.528678	0.040675	-0.225236	27.1220	17.5378	87.1270	113.0758
699.3375	0.810934	0.533343	0.040839	-0.222705	27.1440	17.6540	87.1170	112.6637
698.8904	0.811366	0.537978	0.041159	-0.220156	27.1660	17.7704	87.0960	112.2558
698.4433	0.811820	0.542579	0.041438	-0.217589	27.1890	17.8868	87.0780	111.8522
697.9961	0.812325	0.547149	0.041918	-0.215006	27.2150	18.0033	87.0460	111.4527
697.5488	0.812839	0.551686	0.042187	-0.212407	27.2410	18.1198	87.0290	111.0574
697.1013	0.813230	0.556193	0.042477	-0.209791	27.2610	18.2365	87.0100	110.6660
696.6537	0.813687	0.560664	0.042658	-0.207163	27.2840	18.3531	86.9990	110.2791
696.2061	0.814177	0.565101	0.042954	-0.204523	27.3090	18.4698	86.9800	109.8963
695.7584	0.814655	0.569503	0.043108	-0.201870	27.3330	18.5865	86.9710	109.5177
695.3105	0.815123	0.573873	0.043418	-0.199205	27.3570	18.7032	86.9510	109.1432
694.8626	0.815612	0.578209	0.043715	-0.196527	27.3820	18.8199	86.9320	108.7724
694.4146	0.816080	0.582513	0.043997	-0.193836	27.4060	18.9366	86.9140	108.4053
693.9664	0.816573	0.586786	0.044195	-0.191131	27.4310	19.0534	86.9020	108.0418
693.5182	0.817118	0.591025	0.044525	-0.188415	27.4590	19.1702	86.8810	107.6819
693.0699	0.817652	0.595232	0.044669	-0.185686	27.4860	19.2869	86.8730	107.3256
692.6215	0.818167	0.599407	0.044797	-0.182946	27.5120	19.4037	86.8660	106.9728
692.1729	0.818597	0.603550	0.044993	-0.180194	27.5340	19.5205	86.8540	106.6234
691.7243	0.819067	0.607660	0.045162	-0.177433	27.5580	19.6372	86.8440	106.2775
691.2756	0.819632	0.611738	0.045423	-0.174661	27.5870	19.7539	86.8280	105.9349
690.8267	0.820078	0.615784	0.045663	-0.171878	27.6100	19.8706	86.8130	105.5955
690.3778	0.820583	0.619797	0.045892	-0.169087	27.6360	19.9873	86.7990	105.2595
689.9288	0.821049	0.623778	0.046105	-0.166287	27.6600	20.1039	86.7860	104.9268
689.4797	0.821569	0.627727	0.046408	-0.163478	27.6870	20.2205	86.7670	104.5972
689.0304	0.822016	0.631645	0.046577	-0.160661	27.7100	20.3371	86.7570	104.2708
688.5811	0.822463	0.635530	0.046746	-0.157838	27.7330	20.4536	86.7470	103.9476
688.1317	0.822886	0.639383	0.046957	-0.155007	27.7550	20.5701	86.7340	103.6274
687.6821	0.823276	0.643205	0.047066	-0.152169	27.7750	20.6866	86.7280	103.3103
687.2325	0.823791	0.646995	0.047384	-0.149326	27.8020	20.8030	86.7080	102.9963
686.7828	0.824216	0.650753	0.047553	-0.146477	27.8240	20.9193	86.6980	102.6852
686.3329	0.824660	0.654480	0.047708	-0.143621	27.8470	21.0356	86.6890	102.3770
685.8830	0.825146	0.658174	0.047823	-0.140762	27.8720	21.1518	86.6830	102.0718
685.4330	0.825690	0.661837	0.047942	-0.137897	27.9000	21.2679	86.6770	101.7695
684.9828	0.826169	0.665470	0.048143	-0.135028	27.9250	21.3840	86.6650	101.4700
684.5327	0.826574	0.669070	0.048268	-0.132156	27.9460	21.4999	86.6580	101.1734
684.0823	0.827036	0.672640	0.048411	-0.129280	27.9700	21.6159	86.6500	100.8795
683.6319	0.827499	0.676178	0.048525	-0.126401	27.9940	21.7317	86.6440	100.5884
683.1813	0.827918	0.679686	0.048709	-0.123520	28.0160	21.8475	86.6330	100.3000
682.7307	0.828464	0.683163	0.049060	-0.120636	28.0450	21.9632	86.6110	100.0143
682.2800	0.828924	0.686609	0.049189	-0.117752	28.0690	22.0788	86.6040	99.7314
681.8292	0.829454	0.690026	0.049438	-0.114866	28.0970	22.1943	86.5890	99.4511
681.3782	0.829926	0.693415	0.049670	-0.111979	28.1220	22.3099	86.5750	99.1734
680.9272	0.830324	0.696775	0.049839	-0.109092	28.1430	22.4254	86.5650	98.8984
680.4761	0.830814	0.700115	0.050087	-0.106208	28.1690	22.5413	86.5500	98.6260
680.0248	0.831210	0.703425	0.050257	-0.103323	28.1900	22.6570	86.5400	98.3561
679.5735	0.831645	0.706704	0.050429	-0.100439	28.2130	22.7727	86.5300	98.0889
679.1221	0.832077	0.709954	0.050630	-0.097556	28.2360	22.8883	86.5180	97.8241
678.6705	0.832512	0.713175	0.050773	-0.094674	28.2590	23.0038	86.5100	97.5618
678.2189	0.832925	0.716367	0.050958	-0.091795	28.2810	23.1192	86.4990	97.3021
677.7672	0.833348	0.719529	0.051291	-0.088918	28.3040	23.2345	86.4780	97.0448
677.3154	0.833779	0.722662	0.051478	-0.086043	28.3270	23.3497	86.4670	96.7899
676.8634	0.834229	0.725767	0.051652	-0.083171	28.3510	23.4649	86.4570	96.5374
676.4114	0.834640	0.728844	0.051838	-0.080303	28.3730	23.5800	86.4460	96.2874
675.9592	0.835009	0.731892	0.052066	-0.077438	28.3930	23.6949	86.4320	96.0397
675.5070	0.835416	0.734912	0.052296	-0.074578	28.4150	23.8098	86.4180	95.7945
675.0547	0.835810	0.737904	0.052409	-0.071722	28.4360	23.9246	86.4120	95.5516
674.6022	0.836200	0.740870	0.052595	-0.068871	28.4570	24.0394	86.4010	95.3109
674.1497	0.836625	0.743807	0.052812	-0.066026	28.4800	24.1540	86.3880	95.0727
673.6971	0.836994	0.746721	0.052997	-0.063192	28.5000	24.2688	86.3770	94.8372
673.2443	0.837460	0.749610	0.053158	-0.060367	28.5250	24.3836	86.3680	94.6041
672.7915	0.837829	0.752473	0.053343	-0.057549	28.5450	24.4983	86.3570	94.3735
672.3386	0.838215	0.755310	0.053544	-0.054740	28.5660	24.6130	86.3450	94.1452
671.8855	0.838565	0.758121	0.053699	-0.051937	28.5850	24.7276	86.3360	93.9191
671.4324	0.838916	0.760906	0.053839	-0.049142	28.6040	24.8422	86.3280	93.6952
670.9791	0.839322	0.763665	0.054012	-0.046355	28.6260	24.9567	86.3180	93.4736
670.5258	0.839739	0.766399	0.054289	-0.043576	28.6490	25.0711	86.3010	93.2542
670.0723	0.840139	0.769108	0.054521	-0.040805	28.6710	25.1855	86.2870	93.0370
669.6188	0.840527	0.771791	0.054649	-0.038044	28.6920	25.2998	86.2800	92.8220
669.1651	0.840913	0.774450	0.054807	-0.035291	28.7130	25.4140	86.2710	92.6091
668.7114	0.841317	0.777084	0.054951	-0.032549	28.7350	25.5282	86.2630	92.3985
668.2575	0.841668	0.779695	0.055048	-0.029816	28.7540	25.6424	86.2580	92.1899
667.8035	0.842087	0.782281	0.055252	-0.027093	28.7770	25.7565	86.2460	91.9836
667.3495	0.842429	0.784843	0.055467	-0.024382	28.7960	25.8706	86.2330	91.7794
666.8953	0.842813	0.787383	0.055610	-0.021681	28.8170	25.9847	86.2250	91.5773
666.4411	0.843158	0.789899	0.055766	-0.018993	28.8360	26.0987	86.2160	91.3774
665.9868	0.843524	0.792393	0.055894	-0.016317	28.8560	26.2127	86.2090	91.1797
665.5323	0.843885	0.794864	0.056080	-0.013653	28.8760	26.3267	86.1980	90.9840
665.0777	0.844246	0.797313	0.056267	-0.011001	28.8960	26.4408	86.1870	90.7905
664.6230	0.844604	0.799741	0.056484	-0.008362	28.9160	26.5548	86.1740	90.5990
664.1683	0.845003	0.802146	0.056644	-0.005737	28.9380	26.6687	86.1650	90.4097
663.7134	0.845348	0.804530	0.056770	-0.003124	28.9570	26.7827	86.1580	90.2225
663.2584	0.845670	0.806892	0.056955	-0.000526	28.9750	26.8967	86.1470	90.0373
662.8034	0.845973	0.809234	0.057139	0.002058	28.9920	27.0107	86.1360	89.8543
662.3482	0.846314	0.811555	0.057295	0.004628	29.0110	27.1247	86.1270	89.6732
661.8929	0.846631	0.813856	0.057539	0.007183	29.0290	27.2387	86.1120	89.4943
661.4376	0.846986	0.816136	0.057757	0.009723	29.0490	27.3528	86.0990	89.3175
660.9821	0.847329	0.818397	0.057884	0.012247	29.0680	27.4669	86.0920	89.1426
660.5265	0.847652	0.820638	0.058010	0.014756	29.0860	27.5810	86.0850	88.9699
660.0708	0.847976	0.822861	0.058136	0.017248	29.1040	27.6952	86.0780	88.7992
659.6151	0.848335	0.825060	0.058265	0.019723	29.1240	27.8092	86.0710	88.6306
659.1592	0.848694	0.827241	0.058409	0.022181	29.1440	27.9233	86.0630	88.4641
658.7032	0.849012	0.829401	0.058594	0.024620	29.1620	28.0374	86.0520	88.2997
658.2471	0.849275	0.831542	0.058776	0.027042	29.1770	28.1514	86.0410	88.1374
657.7909	0.849561	0.833665	0.058886	0.029446	29.1930	28.2655	86.0350	87.9771
657.3346	0.849885	0.835771	0.058968	0.031832	29.2110	28.3798	86.0310	87.8188
656.8782	0.850195	0.837860	0.058989	0.034200	29.2280	28.4941	86.0310	87.6626
656.4218	0.850516	0.839932	0.059101	0.036548	29.2460	28.6085	86.0250	87.5084
655.9651	0.850817	0.841988	0.059241	0.038879	29.2630	28.7230	86.0170	87.3563
655.5084	0.851135	0.844027	0.059398	0.041189	29.2810	28.8377	86.0080	87.2061
655.0516	0.851415	0.846050	0.059567	0.043480	29.2970	28.9524	85.9980	87.0581
654.5947	0.851681	0.848058	0.059675	0.045751	29.3120	29.0673	85.9920	86.9120
654.1377	0.851984	0.850051	0.059771	0.048002	29.3290	29.1824	85.9870	86.7680
653.6806	0.852248	0.852028	0.059894	0.050232	29.3440	29.2976	85.9800	86.6260
653.2234	0.852545	0.853990	0.060064	0.052441	29.3610	29.4130	85.9700	86.4861
652.7661	0.852814	0.855941	0.060113	0.054628	29.3760	29.5287	85.9680	86.3482
652.3087	0.853095	0.857880	0.060238	0.056794	29.3920	29.6447	85.9610	86.2124
651.8511	0.853366	0.859807	0.060257	0.058939	29.4070	29.7610	85.9610	86.0786
651.3936	0.853649	0.861721	0.060352	0.061060	29.4230	29.8776	85.9560	85.9469
650.9358	0.853952	0.863622	0.060418	0.063160	29.4400	29.9944	85.9530	85.8172
650.4780	0.854292	0.865510	0.060472	0.065236	29.4590	30.1115	85.9510	85.6896
650.0201	0.854646	0.867384	0.060572	0.067289	29.4790	30.2287	85.9460	85.5640
649.5620	0.854962	0.869246	0.060685	0.069319	29.4970	30.3463	85.9400	85.4405
649.1039	0.855278	0.871095	0.060812	0.071325	29.5150	30.4640	85.9330	85.3191
648.6457	0.855569	0.872932	0.061013	0.073307	29.5320	30.5820	85.9210	85.1997
648.1873	0.855938	0.874757	0.061144	0.075265	29.5530	30.7003	85.9140	85.0823
647.7289	0.856243	0.876570	0.061391	0.077197	29.5710	30.8189	85.8990	84.9671
647.2703	0.856593	0.878371	0.061522	0.079105	29.5910	30.9378	85.8920	84.8539
646.8117	0.856863	0.880161	0.061751	0.080987	29.6070	31.0570	85.8780	84.7428
646.3530	0.857193	0.881940	0.061895	0.082843	29.6260	31.1764	85.8700	84.6338
645.8941	0.857487	0.883709	0.062022	0.084672	29.6430	31.2963	85.8630	84.5269
645.4351	0.857814	0.885471	0.062196	0.086469	29.6620	31.4167	85.8530	84.4226
644.9761	0.858145	0.887221	0.062311	0.088239	29.6810	31.5374	85.8470	84.3203
644.5169	0.858426	0.888963	0.062617	0.089980	29.6980	31.6586	85.8280	84.2202
644.0577	0.858743	0.890695	0.062911	0.091694	29.7170	31.7801	85.8100	84.1223
643.5983	0.859029	0.892416	0.063128	0.093380	29.7340	31.9020	85.7970	84.0265
643.1389	0.859358	0.894128	0.063243	0.095038	29.7530	32.0243	85.7910	83.9327
642.6793	0.859632	0.895831	0.063384	0.096668	29.7690	32.1470	85.7830	83.8411
642.2196	0.859914	0.897524	0.063646	0.098269	29.7860	32.2702	85.7670	83.7517
641.7598	0.860273	0.899209	0.063824	0.099840	29.8070	32.3938	85.7570	83.6643
641.2999	0.860626	0.900884	0.064076	0.101383	29.8280	32.5178	85.7420	83.5791
640.8400	0.861032	0.902550	0.064318	0.102895	29.8520	32.6424	85.7280	83.4961
640.3799	0.861337	0.904208	0.064492	0.104377	29.8700	32.7674	85.7180	83.4152
639.9197	0.861704	0.905858	0.064762	0.105829	29.8920	32.8929	85.7020	83.3365
639.4594	0.862028	0.907500	0.064907	0.107249	29.9110	33.0190	85.6940	83.2600
638.9990	0.862341	0.909133	0.065188	0.108638	29.9300	33.1456	85.6770	83.1856
638.5385	0.862625	0.910759	0.065376	0.109994	29.9470	33.2728	85.6660	83.1137
638.0779	0.862908	0.912378	0.065579	0.111317	29.9640	33.4006	85.6540	83.0439
637.6172	0.863188	0.913989	0.065813	0.112608	29.9810	33.5290	85.6400	82.9763
637.1564	0.863545	0.915592	0.065961	0.113865	30.0020	33.6580	85.6320	82.9109
636.6954	0.863850	0.917188	0.066090	0.115091	30.0200	33.7876	85.6250	82.8478
636.2344	0.864190	0.918776	0.066435	0.116282	30.0410	33.9178	85.6040	82.7869
635.7733	0.864522	0.920356	0.066658	0.117439	30.0610	34.0487	85.5910	82.7283
635.3121	0.864716	0.921929	0.066855	0.118562	30.0730	34.1802	85.5790	82.6719
634.8508	0.865011	0.923495	0.067091	0.119650	30.0910	34.3124	85.5650	82.6178
634.3893	0.865361	0.925054	0.067300	0.120703	30.1120	34.4454	85.5530	82.5659
633.9278	0.865791	0.926605	0.067577	0.121721	30.1380	34.5790	85.5370	82.5164
633.4662	0.866275	0.928149	0.067812	0.122702	30.1670	34.7134	85.5240	82.4691
633.0044	0.866662	0.929686	0.067964	0.123647	30.1900	34.8486	85.5160	82.4242
632.5425	0.866997	0.931216	0.068097	0.124568	30.2100	34.9848	85.5090	82.3808
632.0806	0.867331	0.932739	0.068245	0.125452	30.2300	35.1218	85.5010	82.3398
631.6186	0.867500	0.934255	0.068289	0.126304	30.2400	35.2597	85.4990	82.3007
631.1564	0.867824	0.935764	0.068330	0.127120	30.2590	35.3985	85.4980	82.2639
630.6942	0.868043	0.937265	0.068621	0.127897	30.2730	35.5381	85.4800	82.2295
630.2318	0.868204	0.938759	0.068970	0.128635	30.2840	35.6787	85.4580	82.1975
629.7693	0.868207	0.940244	0.069153	0.129333	30.2850	35.8202	85.4460	82.1680
629.3068	0.868529	0.941722	0.069423	0.129991	30.3050	35.9625	85.4300	82.1408
628.8441	0.868654	0.943192	0.069585	0.130609	30.3130	36.1059	85.4200	82.1161
628.3813	0.869168	0.944654	0.069809	0.131186	30.3440	36.2502	85.4080	82.0938
627.9184	0.869575	0.946108	0.070071	0.131721	30.3690	36.3956	85.3930	82.0740
627.4554	0.870063	0.947553	0.069958	0.132214	30.3970	36.5420	85.4030	82.0567
626.9923	0.870298	0.948989	0.070221	0.132665	30.4120	36.6894	85.3870	82.0419
626.5291	0.870476	0.950416	0.070343	0.133065	30.4230	36.8378	85.3800	82.0300
626.0658	0.870608	0.951834	0.070399	0.133421	30.4310	36.9873	85.3770	82.0207
625.6024	0.870921	0.953243	0.070532	0.133708	30.4500	37.1377	85.3700	82.0154
625.1389	0.871296	0.954643	0.070103	0.133946	30.4700	37.2891	85.4000	82.0130
624.6753	0.871985	0.956032	0.069990	0.134139	30.5100	37.4416	85.4110	82.0131
624.2115	0.872156	0.957411	0.069758	0.134286	30.5190	37.5954	85.4270	82.0158
623.7477	0.872354	0.958779	0.069606	0.134388	30.5300	37.7504	85.4380	82.0211
623.2838	0.872748	0.960135	0.069346	0.134443	30.5520	37.9066	85.4570	82.0290
622.8198	0.872908	0.961479	0.069451	0.134451	30.5620	38.0641	85.4510	82.0395
622.3557	0.872532	0.962811	0.070769	0.134412	30.5460	38.2228	85.3630	82.0527
621.8914	0.872417	0.964130	0.071971	0.134325	30.5450	38.3829	85.2840	82.0685
621.4271	0.872201	0.965436	0.073333	0.134188	30.5390	38.5443	85.1940	82.0870
620.9626	0.872025	0.966728	0.075004	0.134003	30.5370	38.7072	85.0840	82.1082
620.4980	0.871918	0.968006	0.076436	0.133767	30.5380	38.8714	84.9900	82.1322
620.0334	0.872058	0.969267	0.077921	0.133481	30.5540	39.0370	84.8940	82.1589
619.5687	0.872596	0.970515	0.079643	0.133159	30.5950	39.2045	84.7850	82.1876
619.1038	0.872782	0.971745	0.080919	0.132785	30.6130	39.3736	84.7030	82.2190
